"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2017-02","5.8","0","0","5","0",,,"2","25","10","0","0","-21",,,"0.04","56","6072","1128","0.10",,"24.7","35.3","14.1","280","290","32.0","40"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2017-03","8.1","0","0","6","0",,,"0","14","0","3","0","20",,,"0.07","72","6723","651","0.31",,"44.0","55.8","32.2","350","350","38.0","49"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2017-04","10.5","0","0","6","2",,,"0","10","0","4","0","27",,,"0.19","80","7245","522","0.51",,"47.6","59.5","35.7","330","330","51.0","61"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2017-05","8.5","10","10","8","3",,,"0","0","0","17","0","34",,,"0.17","89","7486","240","0.52",,"57.6","71.9","43.2","290","270","40.9","53"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2017-06","8.3","146","136","5","0",,,"0","0","0","29","8","45",,,"0.09","97","7505","19","0.28",,"68.9","84.0","53.8","310","310","53.9","66"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2017-07","6.3","540","394","4","0",,,"0","0","0","31","29","50",,,"0.04","103","0","0","0.09",,"77.7","95.8","59.6","340","10","46.1","65"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2017-08","5.8","738","197","3","0",,"0","0","0","0","31","13","48",,"0.0","0.03","97","0","0","0.07","0.0","71.4","87.9","54.8","320","310","36.0","45"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2017-09","6.0","799","61","10","5",,,"0","0","0","18","5","37",,,"0.74","95","236","236","2.00",,"59.2","73.0","45.3","310","350","33.1","41"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2017-10","7.8","799","0","0","0",,,"0","20","0","7","0","14",,,"0.00","77","854","618","0.00",,"45.1","60.1","30.0","330","330","47.0","58"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2017-11","5.4","799","0","6","1",,,"0","30","2","0","0","10",,,"0.12","64","1791","937","0.21",,"33.8","45.0","22.5","330","300","38.0","45"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2017-12","5.8","799","0","3","1",,,"7","31","15","0","0","-20",,,"0.19","51","3237","1446","0.22",,"18.3","29.9","6.8","330","330","45.0","56"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2018-01","4.0","0","0","1","0",,,"7","31","18","0","0","-20",,,"0.01","46","4697","1460","0.01",,"17.9","29.3","6.5","340","330","42.9","50"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2018-02","5.8","0","0","5","1",,,"14","28","21","0","0","-26",,,"0.12","43","6214","1518","0.26",,"10.8","24.2","-2.6","310","320","38.9","48"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2018-03","7.4","0","0","3","2",,,"1","27","3","0","0","-2",,,"0.14","67","7097","883","0.33",,"36.5","49.2","23.9","340","330","40.9","50"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2018-04","8.3","0","0","8","4",,,"0","17","1","5","0","12",,,"0.31","83","7706","608","0.88",,"44.1","57.4","30.9","340","330","40.9","57"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2018-05","6.7","24","24","11","5",,,"0","0","0","21","0","38",,,"0.67","89","7864","158","1.94",,"60.7","73.5","47.7","210","200","63.1","78"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2018-06","7.8","131","108","10","3",,,"0","0","0","27","7","40",,,"0.47","100","7912","48","1.21",,"67.0","82.1","51.9","270","260","48.1","61"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2018-07","6.9","465","333","5","0",,,"0","0","0","31","20","49",,,"0.06","102","0","0","0.16",,"75.8","92.3","59.2","350","40","55.9","79"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2018-08","6.3","650","185","7","2",,,"0","0","0","28","14","42",,,"0.39","105","25","25","0.75",,"70.2","86.6","53.7","290","280","45.0","55"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2018-09","6.5","682","32","3","1",,,"0","2","0","21","4","31",,,"0.22","93","181","156","0.25",,"60.9","77.1","44.6","330","330","38.0","45"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2018-10","5.6","682","0","1","0",,,"0","17","0","4","0","17",,,"0.08","87","797","616","0.08",,"45.1","59.6","30.6","330","320","42.9","53"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2018-11","5.6","682","0","5","2",,,"1","26","4","0","0","-1",,,"0.13","54","1826","1029","0.35",,"30.7","41.6","19.8","340","340","36.9","45"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2018-12","4.5","682","0","1","1",,,"8","31","17","0","0","-6",,,"0.12","49","3212","1385","0.12",,"20.3","32.8","7.8","330","330","45.0","56"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2019-01","4.9","0","0","2","0",,,"3","31","14","0","0","-14",,,"0.02","47","4558","1347","0.04",,"21.6","33.6","9.5","330","340","45.0","57"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2019-02","6.7","0","0","1","1",,,"9","28","20","0","0","-11",,,"0.11","52","5976","1418","0.11",,"14.3","25.3","3.3","320","320","30.0","36"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2019-03","7.2","0","0","1","0",,,"4","29","5","0","0","-24",,,"0.02","67","7033","1057","0.02",,"30.9","45.4","16.4","340","350","45.0","56"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2019-04","9.6","0","0","7","1",,,"0","8","0","5","0","18",,,"0.27","78","7545","511","0.50",,"47.9","61.1","34.8","330","340","48.1","61"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2019-05","8.7","6","6","13","7",,,"0","4","0","9","0","26",,,"0.50","84","7945","400","2.07",,"52.3","64.1","40.4","340","330","33.1","40"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2019-06","7.6","97","90","9","2",,,"0","0","0","27","3","36",,,"0.38","95","8017","72","0.74",,"65.6","79.8","51.4","330","280","44.1","50"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2019-07","7.6","383","287","10","2",,,"0","0","0","31","18","48",,,"0.17","100","1","1","0.55",,"74.2","90.4","58.1","310","300","53.9","68"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2019-08","7.2","649","266","4","0",,,"0","0","0","31","19","45",,,"0.06","98","1","0","0.09",,"73.5","89.7","57.4","310","310","47.0","64"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2019-09","6.9","714","65","8","6",,,"0","0","0","20","6","36",,,"1.25","98","181","180","3.21",,"61.2","75.1","47.2","280","290","44.1","57"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2019-10","8.5","714","0","9","2",,,"0","24","5","2","0","3",,,"0.19","76","1009","827","0.61",,"38.3","50.2","26.4","320","320","53.0","68"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2019-11","6.3","714","0","5","0",,,"2","29","5","0","0","-2",,,"0.05","59","2011","1002","0.14",,"31.6","42.1","21.1","320","310","35.1","46"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2019-12","3.8","714","0","1","0",,,"1","31","11","0","0","-2",,,"0.01","50","3283","1273","0.01",,"24.0","35.4","12.5","320","330","29.1","39"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2020-01","5.1","0","0","2","0",,,"1","31","5","0","0","-1",,,"0.08","50","4419","1136","0.10",,"28.3","40.6","16.1","320","320","47.0","65"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2020-02","5.4","0","0","7","2",,,"9","29","20","0","0","-11",,,"0.24","55","5764","1344","0.51",,"18.6","30.7","6.6","340","350","42.9","53"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2020-03","7.4","0","0","0","0",,,"0","29","1","0","0","14",,,"0.00","64","6600","836","0.00",,"38.0","50.4","25.6","330","320","38.0","48"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2020-04","8.5","0","0","5","1",,,"0","16","1","6","0","5",,,"0.10","79","7224","624","0.20",,"43.5","57.5","29.4","340","340","38.0","51"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2020-05","9.4","45","45","7","0",,,"0","0","0","17","4","33",,,"0.08","94","7464","240","0.24",,"58.7","72.4","45.0","280","290","46.1","63"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2020-06","7.8","185","140","9","5",,,"0","0","0","27","6","44",,,"0.73","99","7511","47","2.11",,"68.1","82.4","53.7","340","310","40.9","59"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2020-07","6.9","478","294","3","1",,,"0","0","0","31","23","48",,,"0.11","102","0","0","0.16",,"74.5","91.3","57.6","200","220","40.9","54"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2020-08","5.8","792","314","5","0",,,"0","0","0","30","25","44",,,"0.04","102","15","15","0.13",,"74.6","92.1","57.1","330","330","53.0","73"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2020-09","6.5","835","42","2","1",,,"0","2","0","24","6","29",,,"0.32","99","169","153","0.35",,"61.3","79.3","43.3","330","300","42.9","57"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2020-10","7.2","835","0","9","2",,,"2","16","4","10","0","-8",,,"0.15","84","867","698","0.40",,"42.5","57.5","27.4","340","330","38.0","52"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2020-11","4.9","835","0","0","0",,,"0","29","1","0","0","6",,,"0.00","69","1820","953","0.00",,"33.2","48.3","18.1","270","270","33.1","44"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2020-12","4.7","835","0","1","0",,,"0","31","6","0","0","1",,,"0.04","54","3039","1219","0.04",,"25.7","39.1","12.3","330","330","45.0","61"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2021-01","5.8","0","0","1","0",,,"0","30","5","0","0","1",,,"0.01","54","4223","1183","0.01",,"26.8","39.5","14.2","330","340","40.0","56"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2021-02","5.8","0","0","6","0",,,"13","28","20","0","0","-18",,,"0.08","58","5669","1447","0.26",,"13.3","24.0","2.7","340","330","44.1","56"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2021-03","7.2","0","0","2","0",,,"0","30","0","0","0","2",,,"0.02","69","6525","855","0.03",,"37.4","51.0","23.8","330","330","52.1","69"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2021-04","9.2","0","0","7","2",,,"0","18","0","6","0","20",,,"0.57","82","7134","610","0.78",,"44.7","58.1","31.3","330","340","48.1","68"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2021-05","8.5","6","6","7","2",,,"0","2","0","19","0","30",,,"0.23","88","7420","285","0.53",,"56.0","69.5","42.4","300","300","40.9","56"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2021-06","8.3","252","247","1","0",,,"0","0","0","28","16","43",,,"0.02","108","7425","5","0.02",,"74.0","91.3","56.7","290","290","53.0","79"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2021-07","6.7","687","435","5","0",,,"0","0","0","31","27","53",,,"0.03","107","0","0","0.10",,"79.0","96.0","62.1","330","300","38.0","53"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2021-08","7.2","896","209","6","3",,,"0","0","0","28","16","46",,,"0.59","99","22","22","1.12",,"71.0","87.0","55.1","310","330","40.9","58"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2021-09","6.3","946","50","1","0",,,"0","2","0","26","5","29",,,"0.01","97","130","108","0.01",,"63.1","81.5","44.6","310","310","38.9","51"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2021-10","6.5","946","0","5","4",,,"0","12","0","12","0","27",,,"0.49","84","644","514","1.02",,"48.4","61.9","34.9","330","330","33.1","45"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2021-11","5.4","946","0","0","0",,,"0","24","0","0","0","10",,,"0.00","66","1439","795","0.00",,"38.5","51.7","25.3","340","340","36.0","49"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2021-12","6.9","946","0","1","0",,,"2","30","11","0","0","-6",,,"0.01","60","2644","1205","0.01",,"25.2","38.4","11.9","330","360","44.1","58"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2022-01","4.7","0","0","1","0",,,"10","31","14","0","0","-15",,,"0.03","45","4132","1489","0.03",,"17.0","30.1","3.9","330","330","35.1","44"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2022-02","7.2","0","0","0","0",,,"8","28","9","0","0","-19",,,"0.00","55","5342","1210","0.00",,"21.8","36.0","7.5","320","360","36.9","49"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2022-03","8.3","0","0","4","1",,,"1","28","5","3","0","-6",,,"0.18","79","6213","871","0.23",,"36.9","51.7","22.1","330","330","46.1","63"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2022-04","11.9","0","0","8","4",,,"0","22","1","4","0","11",,,"0.67","73","6927","714","1.56",,"41.2","54.5","27.8","330","310","48.1","69"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2022-05","9.6","5","5","10","3",,,"0","3","0","13","0","28",,,"0.35","84","7259","332","0.95",,"54.5","66.8","42.2","330","340","44.1","56"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2022-06","8.1","116","111","7","0",,,"0","0","0","27","7","36",,,"0.06","98","7325","66","0.15",,"66.5","82.2","50.8","10","320","47.0","66"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2022-08","5.6",,"316","5","2",,,"0","0","0","31","24","48",,,"0.62","103",,"3","1.29",,"75.1","91.5","58.7","320","330","38.9","53"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2022-09","5.4",,"93","6","2",,,"0","0","0","25","7","40",,,"0.68","103",,"81","1.01",,"65.4","81.9","48.9","360","10","48.1","62"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2022-10","5.1",,"0","4","1",,,"0","16","0","9","0","16",,,"0.12","77",,"517","0.23",,"48.3","63.5","33.2","350","10","35.1","47"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2022-11","6.0",,"0","8","0",,,"11","29","19","0","0","-14",,,"0.07","66",,"1341","0.25",,"20.3","32.1","8.5","340","330","36.9","48"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2022-12","5.4",,"0","1","0",,,"9","31","21","0","0","-36",,,"0.03","47",,"1550","0.03",,"15.0","26.9","3.1","310","320","38.9","54"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2023-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2023-02","5.8",,"0","1","0",,,"8","28","12","0","0","-22",,,"0.01","47",,"1325","0.01",,"17.7","30.9","4.5","340","340","40.0","54"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2023-03","6.9",,"0","4","1",,,"0","30","5","0","0","2",,,"0.24","57",,"1068","0.42",,"29.4","40.5","18.3","340","350","36.9","52"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2023-04","8.3",,,"2","0",,,,,,,,,,,"0.03",,,,"0.04",,,,,"340","340","48.1","64"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2023-05","8.1",,"29","7","1",,,"0","0","0","25","0","35",,,"0.31","89",,"109","0.54",,"62.4","77.5","47.3","320","290","38.9","53"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2023-06","7.2",,"63","19","8",,,"0","0","0","26","1","47",,,"0.72","90",,"42","3.72",,"65.7","77.3","54.0","230","220","35.1","48"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2023-07","6.5",,"283","6","3",,,"0","0","0","30","17","50",,,"0.52","101","6","6","0.95",,"73.9","89.7","58.1","330","330","48.1","66"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2023-08","7.2",,"255","5","0",,,"0","0","0","31","15","46",,,"0.09","101","6","0","0.20",,"73.2","88.6","57.8","340","340","32.0","45"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2023-09","5.6",,"45","7","3",,,"0","0","0","28","3","40",,,"0.86","94","81","75","1.58",,"64.0","79.8","48.2","300","300","36.0","50"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2023-10","6.0",,"0","8","4",,,"1","9","4","10","0","-1",,,"0.29","80","709","629","1.00",,"44.7","58.4","31.1","340","340","38.9","53"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2023-11","4.3",,"0","2","0",,,"0","26","6","0","0","4",,,"0.02","63","1622","912","0.03",,"34.6","47.9","21.3","330","330","31.1","42"
"USW00024048","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","44.51734","-108.0752","1190.3","2023-12","3.6",,"0","0","0",,,"0","31","5","0","0","0",,,"0.00","49","2832","1211","0.00",,"25.9","39.1","12.8","340","340","44.1","60"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2013-01",,"0","0","3","3","31",,"16","31","26","0","0","-23","7",,"0.35","38",,"1760","0.59",,"8.2","18.7","-2.3",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2013-02",,"0","0","6","5","28",,"7","28","22","0","0","-26","10",,"0.31","41",,"1453","1.17",,"13.1","23.2","3.0",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2013-03",,"0","0","8","4","31","8","17","31","27","0","0","-17","22","7.0","0.61","37",,"1667","1.30","22.0","11.2","22.3","0.1",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2013-04",,"0","0","4","1","30",,"3","27","10","1","0","-3","19",,"0.37","71",,"1143","0.48",,"26.9","36.9","16.9",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2013-05",,"6","6","7","7",,,"0","10","0","10","0","21",,,"1.82","86",,"409","4.00",,"52.0","63.6","40.4",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2013-06",,"81","76","9","8",,,"0","0","0","23","0","45",,,"1.51","87",,"89","5.02",,"64.5","73.8","55.2",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2013-07",,"224","142","8","4",,,"0","0","0","30","1","45",,,"0.49","90","27","27","1.47",,"68.7","79.7","57.7",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2013-08",,"377","153","6","4",,,"0","0","0","30","6","47",,,"0.65","95","52","25","1.72",,"69.2","81.6","56.7",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2013-10",,,"0","8","5",,,"0","17","1","1","0","21",,,"1.09","75",,"745","2.82",,"41.0","50.6","31.4",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2013-11",,,"0","3","1",,,"4","29","13","0","0","-22",,,"0.32","54",,"1240","0.37",,"23.6","34.0","13.3",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2013-12",,,"0","12","1","31","8","21","30","28","0","0","-29","10","3.0","0.12","37",,"1895","0.45","11.9","1.8","11.3","-7.6",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2014-01",,"0","0","6","3","31",,"21","31","23","0","0","-30","9",,"0.31","40",,"1894","0.77",,"3.9","15.8","-8.0",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2014-02",,"0","0","3","0","28",,"25","28","25","0","0","-21","7",,"0.08","36",,"1768","0.11",,"1.8","12.5","-8.8",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2014-03",,"0","0","3","3","29",,"4","30","16","0","0","-27","6",,"0.52","58",,"1407","0.89",,"19.6","29.1","10.1",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2014-04",,"0","0","9","5","7",,"0","27","3","2","0","1","7",,"0.68","75",,"888","1.75",,"35.4","46.7","24.0",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2014-05",,"36","36","9","7",,,"0","8","0","11","1","26",,,"0.67","91",,"423","2.15",,"52.5","64.3","40.8",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2014-06",,"58","21","10","9",,,"0","0","0","22","0","41",,,"1.08","84",,"102","4.39",,"62.3","72.2","52.4",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2014-07",,"142","84","6","4",,,"0","0","0","28","2","46",,,"0.18","92","45","45","0.69",,"66.3","78.2","54.4",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2014-08",,"263","121","7","4",,,"0","0","0","27","0","42",,,"1.01","88","92","48","2.45",,"67.5","78.9","56.0",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2014-09",,"291","27","5","2",,,"0","0","0","18","2","34",,,"0.36","93","326","233","0.72",,"58.2","71.3","45.0",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2014-10",,"291","0","5","1",,,"0","9","0","4","0","14",,,"0.46","76","926","600","0.64",,"45.6","57.7","33.6",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2014-12",,,"0","1","0","31",,"14","31","26","0","0","-21","5",,"0.05","44",,"1567","0.05",,"14.4","23.4","5.5",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2015-01",,"0","0","4","1","31",,"12","31","20","0","0","-22","4",,"0.15","41",,"1620","0.28",,"12.7","22.2","3.3",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2015-02",,"0","0","5","2","28",,"20","28","26","0","0","-30","5",,"0.16","35",,"1664","0.39",,"3.1","14.2","-7.9",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2015-03",,"0","0","3","1","15",,"5","28","7","0","0","-17","4",,"0.14","67",,"1082","0.17",,"28.9","40.3","17.5",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2015-04",,"0","0","4","2",,,"0","21","1","5","0","13",,,"0.19","76",,"685","0.54",,"42.2","55.9","28.4",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2015-05",,"1","1","11","7",,,"0","7","0","14","0","27",,,"1.32","83",,"411","2.91",,"51.8","64.0","39.5",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2015-06",,"61","59","9","5",,,"0","0","0","23","0","43",,,"1.49","88",,"70","2.88",,"64.7","76.5","52.8",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2015-07",,"231","170","9","6",,,"0","0","0","31","4","44",,,"0.92","94","22","22","3.02",,"69.8","82.1","57.5",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2015-08",,"366","135","1","1",,,"0","0","0","29","8","39",,,"1.15","100","79","57","1.15",,"67.5","83.1","51.9",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2015-09",,"420","53","4","2",,,"0","1","0","21","4","31",,,"1.23","102","230","151","1.64",,"61.5","76.2","46.8",,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2015-10",,"422","2","8","3",,,"0","13","0","5","0","25",,,"0.66","84","796","566","1.57",,"46.8","58.5","35.1",,,,
